time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,57,00,00,00
1,55,00,00,00
2,53,00,00,00
3,51,00,00,00
4,49,00,00,00
5,47,00,00,00
6,46,00,00,00
7,43,00,00,00
8,42,00,00,00
9,40,00,00,00
10,39,00,00,00
11,37,00,00,00
12,36,00,00,00
13,35,00,00,00
14,34,00,00,00
15,33,00,00,00
16,32,00,00,00
17,31,00,00,00
18,30,00,00,00
19,29,00,00,00
20,28,00,00,00
21,27,00,00,00
22,25,00,00,00
23,26,00,00,00
24,25,00,00,00
25,23,00,00,00
26,23,00,00,00
27,22,00,00,00
28,21,00,00,00
29,20,35,36,00
30,20,34,34,00
31,19,33,33,00
32,18,32,31,00
33,18,31,30,00
34,17,29,29,00
35,16,28,28,00
36,16,27,26,00
37,15,26,25,00
38,15,26,24,00
39,14,25,24,00
40,14,24,23,00
41,14,23,22,00
42,13,22,21,00
43,13,22,21,00
44,13,21,20,00
45,12,20,19,00
46,12,20,18,00
47,11,19,17,00
48,11,18,17,00
49,11,18,16,00
50,11,17,15,00
51,11,17,14,00
52,10,16,14,00
53,11,16,13,00
54,10,15,12,00
55,10,15,11,00
56,10,14,10,00
57,10,14,10,00
58,10,13,09,00
59,10,13,08,00
60,10,13,07,00
61,10,13,07,00
62,10,12,06,00
63,10,12,05,00
64,10,12,05,00
65,10,12,04,00
66,10,11,04,00
67,09,11,03,00
68,10,11,03,00
69,09,11,03,00
70,09,11,02,00
71,09,11,02,00
72,09,10,01,00
73,09,10,01,00
74,09,10,01,00
75,09,10,00,00
76,09,10,00,00
77,09,10,00,00
78,09,10,00,00
79,09,10,00,00
80,08,10,00,00
81,08,10,00,00
82,08,09,00,00
83,08,09,00,00
84,08,09,01,00
85,07,09,01,00
86,07,09,01,00
87,07,09,01,00
88,07,09,01,00
89,06,09,02,00
90,06,09,02,00
91,06,08,02,00
92,06,08,02,00
93,05,08,03,00
94,05,08,03,00
95,05,08,03,00
96,05,08,03,00
97,05,08,03,00
98,04,07,04,00
99,04,07,04,00
100,03,07,04,00
101,03,07,04,00
102,03,07,05,00
103,02,06,05,00
104,02,06,05,00
105,01,06,06,00
106,01,06,06,00
107,01,05,06,00
