time_step,sensor_1,sensor_1_mean,sensor_1_std,sensor_1_centroid
0,38,00,00,01
1,38,00,00,01
2,51,00,00,01
3,48,00,00,01
4,43,00,00,01
5,24,00,00,01
6,19,00,00,01
7,13,00,00,01
8,09,00,00,01
9,06,00,00,01
10,07,00,00,01
11,10,00,00,01
12,03,00,00,01
13,09,00,00,01
14,28,00,00,01
15,31,00,00,01
16,30,00,00,01
17,32,00,00,01
18,22,00,00,01
19,20,00,00,01
20,20,00,00,01
21,14,00,00,01
22,09,00,00,01
23,16,00,00,01
24,17,00,00,01
25,25,00,00,01
26,51,00,00,01
27,47,00,00,01
28,39,00,00,01
29,30,25,13,01
30,14,24,13,01
31,09,23,13,01
32,08,22,09,01
33,07,20,05,01
34,11,19,01,01
35,25,19,01,01
36,30,20,02,01
37,63,21,15,01
38,81,24,34,01
39,82,26,48,01
40,81,29,59,01
41,80,31,67,01
42,72,34,70,01
43,74,36,73,01
44,74,37,79,01
45,78,39,84,01
46,73,40,88,01
47,64,41,89,01
48,62,43,89,01
49,56,44,88,01
50,76,46,89,01
51,69,47,87,01
52,49,49,82,01
53,35,49,79,01
54,23,50,77,01
55,17,49,79,01
56,13,48,84,01
57,13,47,88,01
58,16,46,91,01
59,27,46,91,01
60,37,47,88,01
61,68,49,84,01
62,88,51,83,01
63,88,54,80,01
64,89,57,76,01
65,89,59,76,01
66,78,60,74,01
67,76,61,75,01
68,80,61,75,01
69,75,61,74,01
70,72,60,73,01
71,70,60,72,01
72,66,60,71,01
73,57,59,70,00
74,75,59,71,00
75,72,59,70,00
76,55,59,69,00
77,36,58,71,01
78,25,56,75,01
79,18,55,80,01
80,15,53,84,01
81,17,51,87,01
82,17,50,91,01
83,20,50,94,01
84,27,50,93,01
85,39,51,90,01
86,53,52,84,01
87,59,54,79,01
88,65,55,74,01
89,56,56,71,01
90,61,57,69,01
91,67,57,69,01
92,74,56,66,01
93,79,56,65,01
94,82,56,63,01
95,81,56,61,01
96,78,56,61,01
97,83,56,62,01
98,89,56,65,01
99,89,57,68,01
100,89,57,71,01
101,69,57,71,01
102,37,56,72,01
103,22,55,76,01
104,17,53,80,01
105,15,51,83,01
106,19,50,86,01
107,16,49,90,01
108,42,50,88,01
109,70,52,85,01
110,89,54,85,01
111,92,57,84,01
112,92,59,83,01
113,93,62,81,01
114,78,63,77,01
115,81,65,76,01
116,84,66,77,01
117,89,67,78,01
118,81,67,79,01
119,73,68,79,01
120,72,68,79,01
121,70,68,79,01
122,80,68,79,01
123,69,68,79,01
124,54,67,78,01
125,37,66,81,01
126,26,64,86,01
127,20,62,90,01
128,16,59,94,01
129,17,57,97,01
130,19,55,97,01
131,27,53,99,01
132,39,53,99,01
133,75,55,97,01
134,89,58,95,01
135,98,60,94,01
136,99,63,93,01
137,90,65,87,01
138,83,67,86,01
139,81,67,86,01
140,81,67,85,01
141,79,66,84,01
142,72,66,81,01
143,68,65,79,01
144,64,64,78,01
145,57,64,77,01
146,69,63,75,01
147,63,62,73,01
148,56,61,72,01
149,38,60,73,01
150,25,59,77,01
151,19,57,82,01
152,15,55,86,01
153,14,53,91,01
154,16,52,95,01
155,19,51,98,01
156,28,51,98,01
157,46,52,94,01
158,66,54,90,01
159,71,56,86,01
160,68,57,82,01
161,59,58,79,01
162,51,59,77,01
163,38,57,78,01
164,39,56,75,01
165,40,54,69,01
166,37,52,61,01
167,37,50,55,01
168,39,49,51,01
169,39,47,46,01
170,55,46,41,01
171,50,45,35,01
172,42,44,31,01
173,26,43,29,01
174,16,41,30,01
175,12,40,33,01
176,08,38,33,01
177,07,36,35,01
178,14,34,35,01
179,05,33,39,01
180,00,33,44,01
181,13,32,45,01
182,25,33,44,01
183,31,33,42,01
184,33,34,41,01
185,32,34,40,01
186,23,34,40,01
187,20,33,40,01
188,18,31,35,01
189,19,30,27,01
190,17,28,19,01
191,18,27,14,01
192,21,26,10,01
193,35,26,09,01
194,51,26,12,01
195,46,26,14,01
196,34,26,13,01
197,24,26,12,01
198,14,25,12,01
199,08,24,12,01
200,07,22,07,01
201,07,21,03,01
202,10,20,00,01
203,10,19,00,01
204,34,20,02,01
205,65,22,15,01
206,82,24,34,01
207,82,26,48,01
208,84,29,61,01
209,81,31,69,01
210,71,34,71,01
211,71,36,74,01
212,75,37,79,01
213,75,39,84,01
214,68,40,87,01
215,63,41,88,01
216,60,42,88,01
217,51,43,86,01
218,61,45,85,01
219,65,46,84,01
220,47,47,81,01
221,29,48,79,01
222,21,48,79,01
223,16,47,82,01
224,13,46,86,01
225,13,45,90,01
226,16,44,92,01
227,15,44,93,01
228,36,44,90,01
229,66,46,87,01
230,88,49,87,01
231,88,52,85,01
232,88,54,83,01
233,85,57,78,01
234,74,58,77,01
235,71,58,78,01
236,78,58,77,01
237,77,58,76,01
238,71,58,75,01
239,66,57,73,01
240,62,57,72,01
241,55,56,71,01
242,60,56,70,01
243,60,55,69,01
244,52,55,68,01
245,36,54,69,01
246,24,53,72,01
247,17,52,77,01
248,14,50,81,01
249,13,48,85,01
250,16,47,89,01
251,15,47,91,01
252,35,47,90,01
253,68,49,87,01
254,88,52,87,01
255,90,54,86,01
256,91,57,85,01
257,87,59,82,01
258,76,60,81,01
259,77,61,82,01
260,81,60,80,01
261,80,60,79,01
262,66,59,76,01
263,67,59,74,01
264,66,59,73,01
265,63,58,73,01
266,68,58,72,01
267,57,57,70,01
268,53,57,69,01
269,35,56,71,01
270,24,54,74,01
271,16,53,79,01
272,13,51,85,01
273,14,50,89,01
274,16,49,93,01
275,11,48,97,01
276,40,48,95,01
277,70,50,93,01
278,86,53,92,01
279,86,55,90,01
280,85,57,88,01
281,85,60,83,01
282,71,61,81,01
283,75,61,82,01
284,80,61,81,01
285,78,61,79,01
286,71,60,76,01
287,67,59,73,01
288,62,59,72,01
289,54,58,71,01
290,60,57,69,01
291,68,57,67,01
292,53,57,67,01
293,39,56,68,01
294,25,54,71,01
295,19,53,75,01
296,17,51,79,01
297,16,50,83,01
298,20,49,86,01
299,11,48,90,01
